job_1453472506771_853968	INSERT OVERWRITE TABL...ui_stats_daily_state(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541675222	1474541693115	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853968/jobhistory/job/job_1453472506771_853968	00:00:17	NO
job_1453472506771_853966	INSERT OVERWRITE TABLE signer_issuer_lat...1(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541662718	1474541679921	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853966/jobhistory/job/job_1453472506771_853966	00:00:17	NO
job_1453472506771_853954	CREATE TABLE fn1_file_machine_...(file_sha2)(Stage-4)	sdmagg	MAPREDUCE	star_production_queue	1474541485674	1474541720762	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853954/jobhistory/job/job_1453472506771_853954	00:03:55	NO
job_1453472506771_853909	PigLatin:wrslog-converter.pig	wrslog	MAPREDUCE	star_etl_queue	1474540631022	1474541684447	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853909/jobhistory/job/job_1453472506771_853909	00:17:33	NO
job_1453472506771_853973	oozie:launcher:T=java:W=wf_mrcreff_daily_state_load:A=getstorefileuilastloaddate:ID=3-0-oozie-oozi-W	mrcreff	MAPREDUCE	star_etl_queue	1474541697216	1474541705123	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853973/jobhistory/job/job_1453472506771_853973	00:00:07	NO
job_1453472506771_853962	oozie:launcher:T=hive:W=wf_mrcreff_daily_state_load:A=storefileUilastloaddate:ID=3-0-oozie-oozi-W	mrcreff	MAPREDUCE	star_etl_queue	1474541647906	1474541695637	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853962/jobhistory/job/job_1453472506771_853962	00:00:47	NO
job_1453472506771_853971	oozie:launcher:T=java:W=WRSLong_Conv_WF:A=LoadInstanceIDCalculation:ID=5-0-oozie-oozi-W	wrslog	MAPREDUCE	star_etl_queue	1474541689723	1474541698253	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853971/jobhistory/job/job_1453472506771_853971	00:00:08	NO
job_1453472506771_853970	INSERT OVERWRITE TABLE signer_issuer_lat...1(Stage-2)	mrcreff	MAPREDUCE	star_etl_queue	1474541682202	1474541699658	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853970/jobhistory/job/job_1453472506771_853970	00:00:17	NO
job_1453472506771_853907	oozie:launcher:T=pig:W=WRSLong_Conv_WF:A=Converter:ID=5-0-oozie-oozi-W	wrslog	MAPREDUCE	star_etl_queue	1474540608205	1474541688064	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853907/jobhistory/job/job_1453472506771_853907	00:17:59	NO
job_1453472506771_853958	SELECT      server_date,      total_avp...(Stage-2)	alan_meng	MAPREDUCE	star_research_queue	1474541598100	1474541716588	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853958/jobhistory/job/job_1453472506771_853958	00:01:58	NO
job_1453472506771_853978	INSERT INTO TABLE file_ui_stats_daily_st...1(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541722498	1474541739107	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853978/jobhistory/job/job_1453472506771_853978	00:00:16	NO
job_1453472506771_853761	SELECT hex(file_sha2) as file_sha2, c...desc(Stage-2)	prajakta_nanaware	MAPREDUCE	star_research_queue	1474538047237	1474541758774	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853761/jobhistory/job/job_1453472506771_853761	01:01:51	NO
job_1453472506771_853980	INSERT INTO TABLE file_ui_stats_daily_st...1(Stage-2)	mrcreff	MAPREDUCE	star_etl_queue	1474541741947	1474541761355	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853980/jobhistory/job/job_1453472506771_853980	00:00:19	NO
job_1453472506771_853967	PigLatin:getSingleLabelWithDecidingParameter.pig	mutantx	MAPREDUCE	star_production_queue	1474541663903	1474541740308	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853967/jobhistory/job/job_1453472506771_853967	00:01:16	NO
job_1453472506771_853964	oozie:launcher:T=pig:W=Mutantx-SFC-IncrementalLabelling-1.0.2_GetSingleLabel:A=GetSingleLabel:ID=0-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541650367	1474541746598	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853964/jobhistory/job/job_1453472506771_853964	00:01:36	NO
job_1453472506771_853982	INSERT INTO TABLE file_ui_stats_daily_st...1(Stage-3)	mrcreff	MAPREDUCE	star_etl_queue	1474541764164	1474541780677	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853982/jobhistory/job/job_1453472506771_853982	00:00:16	NO
