job_1453472506771_753934	Mapper Memory	0	LOW
job_1453472506771_753934	Reducer Memory	0	LOW
job_1453472506771_763360	Mapper Spill	0	LOW
job_1453472506771_763360	Mapper GC	0	LOW
job_1453472506771_763360	Reducer GC	0	LOW
job_1453472506771_763360	Mapper Speed	0	LOW
job_1453472506771_763360	Mapper Time	0	LOW
job_1453472506771_763360	Reducer Time	0	LOW
job_1453472506771_763360	Mapper Data Skew	0	LOW
job_1453472506771_763360	Reducer Data Skew	0	LOW
job_1453472506771_763360	Mapper Memory	0	LOW
job_1453472506771_763360	Reducer Memory	0	LOW
job_1453472506771_759465	Mapper Spill	0	LOW
job_1453472506771_759465	Mapper GC	0	LOW
job_1453472506771_759465	Reducer GC	0	LOW
job_1453472506771_759465	Mapper Speed	1	HIGH
job_1453472506771_759465	Mapper Time	1	HIGH
job_1453472506771_759465	Reducer Time	0	LOW
job_1453472506771_759465	Mapper Data Skew	0	LOW
job_1453472506771_759465	Reducer Data Skew	0	LOW
job_1453472506771_759465	Mapper Memory	0	LOW
job_1453472506771_759465	Reducer Memory	0	LOW
job_1453472506771_761107	Mapper Spill	0	LOW
job_1453472506771_761107	Mapper GC	0	LOW
job_1453472506771_761107	Reducer GC	0	LOW
job_1453472506771_761107	Mapper Speed	0	LOW
job_1453472506771_761107	Mapper Time	199	HIGH
job_1453472506771_761107	Reducer Time	128	HIGH
job_1453472506771_761107	Mapper Data Skew	0	LOW
job_1453472506771_761107	Reducer Data Skew	0	LOW
job_1453472506771_761107	Mapper Memory	199	HIGH
job_1453472506771_761107	Reducer Memory	128	HIGH
job_1453472506771_762788	Mapper Spill	0	LOW
job_1453472506771_762788	Mapper GC	0	LOW
job_1453472506771_762788	Reducer GC	0	LOW
job_1453472506771_762788	Mapper Speed	0	LOW
job_1453472506771_762788	Mapper Time	0	LOW
job_1453472506771_762788	Reducer Time	0	LOW
job_1453472506771_762788	Mapper Data Skew	0	LOW
job_1453472506771_762788	Reducer Data Skew	0	LOW
job_1453472506771_762788	Mapper Memory	0	LOW
job_1453472506771_762788	Reducer Memory	0	LOW
job_1453472506771_761117	Mapper Spill	0	LOW
job_1453472506771_761117	Mapper GC	0	LOW
job_1453472506771_761117	Reducer GC	0	LOW
job_1453472506771_761117	Mapper Speed	1	HIGH
job_1453472506771_761117	Mapper Time	1	HIGH
job_1453472506771_761117	Reducer Time	0	LOW
job_1453472506771_761117	Mapper Data Skew	0	LOW
job_1453472506771_761117	Reducer Data Skew	0	LOW
job_1453472506771_761117	Mapper Memory	0	LOW
job_1453472506771_761117	Reducer Memory	0	LOW
job_1453472506771_756226	Mapper Spill	0	LOW
job_1453472506771_756226	Mapper GC	0	LOW
job_1453472506771_756226	Reducer GC	0	LOW
job_1453472506771_756226	Mapper Speed	0	LOW
job_1453472506771_756226	Mapper Time	0	LOW
job_1453472506771_756226	Reducer Time	0	LOW
job_1453472506771_756226	Mapper Data Skew	0	LOW
job_1453472506771_756226	Reducer Data Skew	0	LOW
job_1453472506771_756226	Mapper Memory	0	LOW
job_1453472506771_756226	Reducer Memory	0	LOW
job_1453472506771_760643	Mapper Spill	0	LOW
job_1453472506771_760643	Mapper GC	0	LOW
job_1453472506771_760643	Reducer GC	128	HIGH
job_1453472506771_760643	Mapper Speed	0	LOW
job_1453472506771_760643	Mapper Time	802	HIGH
job_1453472506771_760643	Reducer Time	128	HIGH
job_1453472506771_760643	Mapper Data Skew	0	LOW
job_1453472506771_760643	Reducer Data Skew	0	LOW
job_1453472506771_760643	Mapper Memory	802	HIGH
job_1453472506771_760643	Reducer Memory	128	HIGH
job_1453472506771_755532	Mapper Spill	0	LOW
job_1453472506771_755532	Mapper GC	0	LOW
job_1453472506771_755532	Reducer GC	0	LOW
job_1453472506771_755532	Mapper Speed	0	LOW
job_1453472506771_755532	Mapper Time	0	LOW
job_1453472506771_755532	Reducer Time	0	LOW
job_1453472506771_755532	Mapper Data Skew	0	LOW
job_1453472506771_755532	Reducer Data Skew	0	LOW
job_1453472506771_755532	Mapper Memory	0	LOW
job_1453472506771_755532	Reducer Memory	0	LOW
job_1453472506771_754871	Mapper Spill	0	LOW
job_1453472506771_754871	Mapper GC	0	LOW
job_1453472506771_754871	Reducer GC	0	LOW
job_1453472506771_754871	Mapper Speed	0	LOW
job_1453472506771_754871	Mapper Time	0	LOW
job_1453472506771_754871	Reducer Time	3	HIGH
job_1453472506771_754871	Mapper Data Skew	0	LOW
job_1453472506771_754871	Reducer Data Skew	0	LOW
job_1453472506771_754871	Mapper Memory	18	HIGH
job_1453472506771_754871	Reducer Memory	3	HIGH
job_1453472506771_762048	Mapper Spill	0	LOW
job_1453472506771_762048	Mapper GC	0	LOW
job_1453472506771_762048	Reducer GC	0	LOW
job_1453472506771_762048	Mapper Speed	0	LOW
job_1453472506771_762048	Mapper Time	0	LOW
job_1453472506771_762048	Reducer Time	0	LOW
job_1453472506771_762048	Mapper Data Skew	0	LOW
job_1453472506771_762048	Reducer Data Skew	0	LOW
job_1453472506771_762048	Mapper Memory	0	LOW
job_1453472506771_762048	Reducer Memory	0	LOW
job_1453472506771_755881	Mapper Spill	0	LOW
job_1453472506771_755881	Mapper GC	0	LOW
job_1453472506771_755881	Reducer GC	0	LOW
job_1453472506771_755881	Mapper Speed	0	LOW
job_1453472506771_755881	Mapper Time	0	LOW
job_1453472506771_755881	Reducer Time	40	HIGH
job_1453472506771_755881	Mapper Data Skew	0	LOW
job_1453472506771_755881	Reducer Data Skew	0	LOW
job_1453472506771_755881	Mapper Memory	1	HIGH
job_1453472506771_755881	Reducer Memory	0	LOW
job_1453472506771_760310	Mapper Spill	0	LOW
job_1453472506771_760310	Mapper GC	0	LOW
job_1453472506771_760310	Reducer GC	0	LOW
job_1453472506771_760310	Mapper Speed	0	LOW
job_1453472506771_760310	Mapper Time	0	LOW
job_1453472506771_760310	Reducer Time	0	LOW
job_1453472506771_760310	Mapper Data Skew	0	LOW
job_1453472506771_760310	Reducer Data Skew	0	LOW
job_1453472506771_760310	Mapper Memory	0	LOW
job_1453472506771_760310	Reducer Memory	0	LOW
job_1453472506771_763043	Mapper Spill	0	LOW
job_1453472506771_763043	Mapper GC	0	LOW
job_1453472506771_763043	Reducer GC	0	LOW
job_1453472506771_763043	Mapper Speed	0	LOW
job_1453472506771_763043	Mapper Time	0	LOW
job_1453472506771_763043	Reducer Time	0	LOW
job_1453472506771_763043	Mapper Data Skew	0	LOW
job_1453472506771_763043	Reducer Data Skew	0	LOW
job_1453472506771_763043	Mapper Memory	0	LOW
job_1453472506771_763043	Reducer Memory	0	LOW
job_1453472506771_756860	Mapper Spill	0	LOW
job_1453472506771_756860	Mapper GC	0	LOW
job_1453472506771_756860	Reducer GC	0	LOW
job_1453472506771_756860	Mapper Speed	0	LOW
job_1453472506771_756860	Mapper Time	0	LOW
job_1453472506771_756860	Reducer Time	0	LOW
job_1453472506771_756860	Mapper Data Skew	0	LOW
job_1453472506771_756860	Reducer Data Skew	0	LOW
job_1453472506771_756860	Mapper Memory	18	HIGH
job_1453472506771_756860	Reducer Memory	0	LOW
job_1453472506771_755803	Mapper Spill	0	LOW
job_1453472506771_755803	Mapper GC	0	LOW
job_1453472506771_755803	Reducer GC	0	LOW
job_1453472506771_755803	Mapper Speed	0	LOW
job_1453472506771_755803	Mapper Time	0	LOW
job_1453472506771_755803	Reducer Time	0	LOW
job_1453472506771_755803	Mapper Data Skew	0	LOW
job_1453472506771_755803	Reducer Data Skew	0	LOW
job_1453472506771_755803	Mapper Memory	27	HIGH
job_1453472506771_755803	Reducer Memory	0	LOW
job_1453472506771_755262	Mapper Spill	0	LOW
job_1453472506771_755262	Mapper GC	0	LOW
job_1453472506771_755262	Reducer GC	0	LOW
job_1453472506771_755262	Mapper Speed	0	LOW
job_1453472506771_755262	Mapper Time	0	LOW
job_1453472506771_755262	Reducer Time	0	LOW
job_1453472506771_755262	Mapper Data Skew	0	LOW
job_1453472506771_755262	Reducer Data Skew	0	LOW
job_1453472506771_755262	Mapper Memory	0	LOW
job_1453472506771_755262	Reducer Memory	0	LOW
job_1453472506771_757540	Mapper Spill	0	LOW
job_1453472506771_757540	Mapper GC	0	LOW
job_1453472506771_757540	Reducer GC	0	LOW
job_1453472506771_757540	Mapper Speed	0	LOW
job_1453472506771_757540	Mapper Time	0	LOW
job_1453472506771_757540	Reducer Time	0	LOW
job_1453472506771_757540	Mapper Data Skew	0	LOW
job_1453472506771_757540	Reducer Data Skew	0	LOW
job_1453472506771_757540	Mapper Memory	0	LOW
job_1453472506771_757540	Reducer Memory	0	LOW
job_1453472506771_755681	Mapper Spill	0	LOW
job_1453472506771_755681	Mapper GC	0	LOW
job_1453472506771_755681	Reducer GC	0	LOW
job_1453472506771_755681	Mapper Speed	0	LOW
job_1453472506771_755681	Mapper Time	0	LOW
job_1453472506771_755681	Reducer Time	0	LOW
job_1453472506771_755681	Mapper Data Skew	0	LOW
job_1453472506771_755681	Reducer Data Skew	0	LOW
job_1453472506771_755681	Mapper Memory	0	LOW
job_1453472506771_755681	Reducer Memory	0	LOW
job_1453472506771_757108	Mapper Spill	0	LOW
job_1453472506771_757108	Mapper GC	0	LOW
job_1453472506771_757108	Reducer GC	0	LOW
job_1453472506771_757108	Mapper Speed	0	LOW
job_1453472506771_757108	Mapper Time	0	LOW
job_1453472506771_757108	Reducer Time	0	LOW
job_1453472506771_757108	Mapper Data Skew	0	LOW
job_1453472506771_757108	Reducer Data Skew	0	LOW
job_1453472506771_757108	Mapper Memory	0	LOW
job_1453472506771_757108	Reducer Memory	0	LOW
job_1453472506771_754169	Mapper Spill	202	HIGH
job_1453472506771_754169	Mapper GC	0	LOW
job_1453472506771_754169	Reducer GC	30	HIGH
job_1453472506771_754169	Mapper Speed	0	LOW
job_1453472506771_754169	Mapper Time	202	HIGH
job_1453472506771_754169	Reducer Time	30	HIGH
job_1453472506771_754169	Mapper Data Skew	0	LOW
job_1453472506771_754169	Reducer Data Skew	0	LOW
job_1453472506771_754169	Mapper Memory	202	HIGH
job_1453472506771_754169	Reducer Memory	30	HIGH
job_1453472506771_758379	Mapper Spill	2055	HIGH
job_1453472506771_758379	Mapper GC	0	LOW
job_1453472506771_758379	Reducer GC	0	LOW
job_1453472506771_758379	Mapper Speed	0	LOW
job_1453472506771_758379	Mapper Time	2055	HIGH
job_1453472506771_758379	Reducer Time	40	HIGH
job_1453472506771_758379	Mapper Data Skew	0	LOW
job_1453472506771_758379	Reducer Data Skew	0	LOW
job_1453472506771_758379	Mapper Memory	2055	HIGH
job_1453472506771_758379	Reducer Memory	40	HIGH
job_1453472506771_755051	Mapper Spill	0	LOW
job_1453472506771_755051	Mapper GC	0	LOW
job_1453472506771_755051	Reducer GC	0	LOW
job_1453472506771_755051	Mapper Speed	0	LOW
job_1453472506771_755051	Mapper Time	0	LOW
job_1453472506771_755051	Reducer Time	0	LOW
job_1453472506771_755051	Mapper Data Skew	0	LOW
job_1453472506771_755051	Reducer Data Skew	0	LOW
job_1453472506771_755051	Mapper Memory	0	LOW
job_1453472506771_755051	Reducer Memory	0	LOW
job_1453472506771_757400	Mapper Spill	12076	HIGH
job_1453472506771_757400	Mapper GC	0	LOW
job_1453472506771_757400	Reducer GC	40	HIGH
job_1453472506771_757400	Mapper Speed	0	LOW
job_1453472506771_757400	Mapper Time	12076	HIGH
job_1453472506771_757400	Reducer Time	40	HIGH
job_1453472506771_757400	Mapper Data Skew	0	LOW
job_1453472506771_757400	Reducer Data Skew	0	LOW
job_1453472506771_757400	Mapper Memory	12076	HIGH
job_1453472506771_757400	Reducer Memory	40	HIGH
job_1453472506771_762266	Mapper Spill	0	LOW
job_1453472506771_762266	Mapper GC	0	LOW
job_1453472506771_762266	Reducer GC	0	LOW
job_1453472506771_762266	Mapper Speed	0	LOW
job_1453472506771_762266	Mapper Time	0	LOW
job_1453472506771_762266	Reducer Time	0	LOW
job_1453472506771_762266	Mapper Data Skew	0	LOW
job_1453472506771_762266	Reducer Data Skew	0	LOW
job_1453472506771_762266	Mapper Memory	0	LOW
job_1453472506771_762266	Reducer Memory	0	LOW
job_1453472506771_755534	Mapper Spill	0	LOW
job_1453472506771_755534	Mapper GC	0	LOW
job_1453472506771_755534	Reducer GC	0	LOW
job_1453472506771_755534	Mapper Speed	0	LOW
job_1453472506771_755534	Mapper Time	0	LOW
job_1453472506771_755534	Reducer Time	0	LOW
job_1453472506771_755534	Mapper Data Skew	0	LOW
job_1453472506771_755534	Reducer Data Skew	0	LOW
job_1453472506771_755534	Mapper Memory	0	LOW
job_1453472506771_755534	Reducer Memory	0	LOW
job_1453472506771_756689	Mapper Spill	0	LOW
job_1453472506771_756689	Mapper GC	0	LOW
job_1453472506771_756689	Reducer GC	0	LOW
job_1453472506771_756689	Mapper Speed	0	LOW
job_1453472506771_756689	Mapper Time	0	LOW
job_1453472506771_756689	Reducer Time	0	LOW
job_1453472506771_756689	Mapper Data Skew	0	LOW
job_1453472506771_756689	Reducer Data Skew	0	LOW
job_1453472506771_756689	Mapper Memory	0	LOW
job_1453472506771_756689	Reducer Memory	0	LOW
job_1453472506771_755976	Mapper Spill	0	LOW
job_1453472506771_755976	Mapper GC	0	LOW
job_1453472506771_755976	Reducer GC	0	LOW
job_1453472506771_755976	Mapper Speed	0	LOW
job_1453472506771_755976	Mapper Time	0	LOW
job_1453472506771_755976	Reducer Time	0	LOW
job_1453472506771_755976	Mapper Data Skew	0	LOW
job_1453472506771_755976	Reducer Data Skew	0	LOW
job_1453472506771_755976	Mapper Memory	0	LOW
job_1453472506771_755976	Reducer Memory	0	LOW
job_1453472506771_763150	Mapper Spill	0	LOW
job_1453472506771_763150	Mapper GC	0	LOW
job_1453472506771_763150	Reducer GC	0	LOW
job_1453472506771_763150	Mapper Speed	0	LOW
job_1453472506771_763150	Mapper Time	0	LOW
job_1453472506771_763150	Reducer Time	0	LOW
job_1453472506771_763150	Mapper Data Skew	0	LOW
job_1453472506771_763150	Reducer Data Skew	0	LOW
job_1453472506771_763150	Mapper Memory	1	HIGH
job_1453472506771_763150	Reducer Memory	0	LOW
job_1453472506771_762626	Mapper Spill	0	LOW
job_1453472506771_762626	Mapper GC	0	LOW
job_1453472506771_762626	Reducer GC	0	LOW
job_1453472506771_762626	Mapper Speed	0	LOW
job_1453472506771_762626	Mapper Time	0	LOW
job_1453472506771_762626	Reducer Time	0	LOW
job_1453472506771_762626	Mapper Data Skew	0	LOW
job_1453472506771_762626	Reducer Data Skew	0	LOW
job_1453472506771_762626	Mapper Memory	8	HIGH
job_1453472506771_762626	Reducer Memory	0	LOW
job_1453472506771_756049	Mapper Spill	0	LOW
job_1453472506771_756049	Mapper GC	0	LOW
job_1453472506771_756049	Reducer GC	0	LOW
job_1453472506771_756049	Mapper Speed	0	LOW
job_1453472506771_756049	Mapper Time	0	LOW
job_1453472506771_756049	Reducer Time	0	LOW
job_1453472506771_756049	Mapper Data Skew	0	LOW
job_1453472506771_756049	Reducer Data Skew	0	LOW
job_1453472506771_756049	Mapper Memory	0	LOW
job_1453472506771_756049	Reducer Memory	0	LOW
job_1453472506771_758013	Mapper Spill	0	LOW
job_1453472506771_758013	Mapper GC	0	LOW
job_1453472506771_758013	Reducer GC	0	LOW
job_1453472506771_758013	Mapper Speed	0	LOW
job_1453472506771_758013	Mapper Time	0	LOW
job_1453472506771_758013	Reducer Time	0	LOW
job_1453472506771_758013	Mapper Data Skew	0	LOW
job_1453472506771_758013	Reducer Data Skew	0	LOW
job_1453472506771_758013	Mapper Memory	0	LOW
job_1453472506771_758013	Reducer Memory	0	LOW
job_1453472506771_761022	Mapper Spill	0	LOW
job_1453472506771_761022	Mapper GC	0	LOW
job_1453472506771_761022	Reducer GC	0	LOW
job_1453472506771_761022	Mapper Speed	0	LOW
job_1453472506771_761022	Mapper Time	0	LOW
job_1453472506771_761022	Reducer Time	0	LOW
job_1453472506771_761022	Mapper Data Skew	0	LOW
job_1453472506771_761022	Reducer Data Skew	0	LOW
job_1453472506771_761022	Mapper Memory	0	LOW
job_1453472506771_761022	Reducer Memory	0	LOW
job_1453472506771_757818	Mapper Spill	0	LOW
job_1453472506771_757818	Mapper GC	0	LOW
job_1453472506771_757818	Reducer GC	0	LOW
job_1453472506771_757818	Mapper Speed	0	LOW
job_1453472506771_757818	Mapper Time	0	LOW
job_1453472506771_757818	Reducer Time	0	LOW
job_1453472506771_757818	Mapper Data Skew	0	LOW
job_1453472506771_757818	Reducer Data Skew	0	LOW
job_1453472506771_757818	Mapper Memory	0	LOW
job_1453472506771_757818	Reducer Memory	0	LOW
job_1453472506771_754888	Mapper Spill	0	LOW
job_1453472506771_754888	Mapper GC	0	LOW
job_1453472506771_754888	Reducer GC	0	LOW
job_1453472506771_754888	Mapper Speed	0	LOW
job_1453472506771_754888	Mapper Time	0	LOW
job_1453472506771_754888	Reducer Time	0	LOW
job_1453472506771_754888	Mapper Data Skew	0	LOW
job_1453472506771_754888	Reducer Data Skew	0	LOW
job_1453472506771_754888	Mapper Memory	0	LOW
job_1453472506771_754888	Reducer Memory	0	LOW
job_1453472506771_763497	Mapper Spill	0	LOW
job_1453472506771_763497	Mapper GC	0	LOW
job_1453472506771_763497	Reducer GC	0	LOW
job_1453472506771_763497	Mapper Speed	0	LOW
job_1453472506771_763497	Mapper Time	0	LOW
job_1453472506771_763497	Reducer Time	0	LOW
job_1453472506771_763497	Mapper Data Skew	0	LOW
job_1453472506771_763497	Reducer Data Skew	0	LOW
job_1453472506771_763497	Mapper Memory	0	LOW
job_1453472506771_763497	Reducer Memory	0	LOW
job_1453472506771_762165	Mapper Spill	0	LOW
job_1453472506771_762165	Mapper GC	0	LOW
job_1453472506771_762165	Reducer GC	0	LOW
job_1453472506771_762165	Mapper Speed	0	LOW
job_1453472506771_762165	Mapper Time	0	LOW
job_1453472506771_762165	Reducer Time	0	LOW
job_1453472506771_762165	Mapper Data Skew	0	LOW
job_1453472506771_762165	Reducer Data Skew	0	LOW
job_1453472506771_762165	Mapper Memory	2	HIGH
job_1453472506771_762165	Reducer Memory	0	LOW
job_1453472506771_757695	Mapper Spill	0	LOW
job_1453472506771_757695	Mapper GC	0	LOW
job_1453472506771_757695	Reducer GC	0	LOW
job_1453472506771_757695	Mapper Speed	1	HIGH
job_1453472506771_757695	Mapper Time	1	HIGH
job_1453472506771_757695	Reducer Time	0	LOW
job_1453472506771_757695	Mapper Data Skew	0	LOW
job_1453472506771_757695	Reducer Data Skew	0	LOW
job_1453472506771_757695	Mapper Memory	0	LOW
job_1453472506771_757695	Reducer Memory	0	LOW
job_1453472506771_760190	Mapper Spill	0	LOW
job_1453472506771_760190	Mapper GC	0	LOW
job_1453472506771_760190	Reducer GC	0	LOW
job_1453472506771_760190	Mapper Speed	0	LOW
job_1453472506771_760190	Mapper Time	0	LOW
job_1453472506771_760190	Reducer Time	0	LOW
job_1453472506771_760190	Mapper Data Skew	0	LOW
job_1453472506771_760190	Reducer Data Skew	0	LOW
job_1453472506771_760190	Mapper Memory	1	HIGH
job_1453472506771_760190	Reducer Memory	0	LOW
job_1453472506771_754962	Mapper Spill	0	LOW
job_1453472506771_754962	Mapper GC	0	LOW
job_1453472506771_754962	Reducer GC	0	LOW
job_1453472506771_754962	Mapper Speed	1	HIGH
job_1453472506771_754962	Mapper Time	1	HIGH
job_1453472506771_754962	Reducer Time	0	LOW
job_1453472506771_754962	Mapper Data Skew	0	LOW
job_1453472506771_754962	Reducer Data Skew	0	LOW
job_1453472506771_754962	Mapper Memory	0	LOW
job_1453472506771_754962	Reducer Memory	0	LOW
job_1453472506771_756355	Mapper Spill	0	LOW
job_1453472506771_756355	Mapper GC	0	LOW
job_1453472506771_756355	Reducer GC	0	LOW
job_1453472506771_756355	Mapper Speed	0	LOW
job_1453472506771_756355	Mapper Time	0	LOW
job_1453472506771_756355	Reducer Time	0	LOW
job_1453472506771_756355	Mapper Data Skew	0	LOW
job_1453472506771_756355	Reducer Data Skew	0	LOW
job_1453472506771_756355	Mapper Memory	0	LOW
job_1453472506771_756355	Reducer Memory	0	LOW
job_1453472506771_756640	Mapper Spill	0	LOW
job_1453472506771_756640	Mapper GC	1	HIGH
job_1453472506771_756640	Reducer GC	0	LOW
job_1453472506771_756640	Mapper Speed	1	HIGH
job_1453472506771_756640	Mapper Time	1	HIGH
job_1453472506771_756640	Reducer Time	0	LOW
job_1453472506771_756640	Mapper Data Skew	0	LOW
job_1453472506771_756640	Reducer Data Skew	0	LOW
job_1453472506771_756640	Mapper Memory	0	LOW
job_1453472506771_756640	Reducer Memory	0	LOW
job_1453472506771_760827	Mapper Spill	0	LOW
job_1453472506771_760827	Mapper GC	0	LOW
job_1453472506771_760827	Reducer GC	0	LOW
job_1453472506771_760827	Mapper Speed	0	LOW
job_1453472506771_760827	Mapper Time	0	LOW
job_1453472506771_760827	Reducer Time	0	LOW
job_1453472506771_760827	Mapper Data Skew	0	LOW
job_1453472506771_760827	Reducer Data Skew	0	LOW
job_1453472506771_760827	Mapper Memory	0	LOW
job_1453472506771_760827	Reducer Memory	0	LOW
job_1453472506771_757284	Mapper Spill	0	LOW
job_1453472506771_757284	Mapper GC	0	LOW
job_1453472506771_757284	Reducer GC	0	LOW
job_1453472506771_757284	Mapper Speed	0	LOW
job_1453472506771_757284	Mapper Time	0	LOW
job_1453472506771_757284	Reducer Time	0	LOW
job_1453472506771_757284	Mapper Data Skew	0	LOW
job_1453472506771_757284	Reducer Data Skew	0	LOW
job_1453472506771_757284	Mapper Memory	1	HIGH
job_1453472506771_757284	Reducer Memory	0	LOW
job_1453472506771_754059	Mapper Spill	0	LOW
job_1453472506771_754059	Mapper GC	0	LOW
job_1453472506771_754059	Reducer GC	0	LOW
job_1453472506771_754059	Mapper Speed	0	LOW
job_1453472506771_754059	Mapper Time	211	HIGH
job_1453472506771_754059	Reducer Time	0	LOW
job_1453472506771_754059	Mapper Data Skew	0	LOW
