job_1453472506771_756860	insert overwrite tabl...tureMetadata_staging(Stage-1)	ipsping	star_etl_queue	Sun 2016-Aug-28 18:5:46	Sun 2016-Aug-28 18:6:5	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756860/jobhistory/job/job_1453472506771_756860	00:00:19
job_1453472506771_755803	INSERT INTO TABLE loa...ng_errorlogs_staging(Stage-1)	mobgt	star_etl_queue	Sun 2016-Aug-28 11:11:30	Sun 2016-Aug-28 11:11:50	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755803/jobhistory/job/job_1453472506771_755803	00:00:20
job_1453472506771_755262	CREATE TABLE sdm_ip_metadata_u...combiner.ip(Stage-2)	sdmagg	star_production_queue	Sun 2016-Aug-28 8:7:12	Sun 2016-Aug-28 8:12:53	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755262/jobhistory/job/job_1453472506771_755262	00:05:41
job_1453472506771_757540	oozie:launcher:T=java:W=PIISub_Incremenatl_Workflow:A=updateDiffLog:ID=2-0-oozie-oozi-W	piisub	star_etl_queue	Sun 2016-Aug-28 23:11:13	Sun 2016-Aug-28 23:11:22	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757540/jobhistory/job/job_1453472506771_757540	00:00:08
job_1453472506771_755681	oozie:launcher:T=java:W=wf_mrcreff_daily_state_load:A=getstoreSignerIssuerlastloaddate:ID=1-0-oozie-oozi-W	mrcreff	star_etl_queue	Sun 2016-Aug-28 10:47:10	Sun 2016-Aug-28 10:47:18	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755681/jobhistory/job/job_1453472506771_755681	00:00:08
job_1453472506771_757108	oozie:launcher:T=java:W=prod.avpingExportWorkflow:A=QueryLatestLoadInstId:ID=6-0-oozie-oozi-W	taahadoop	star_production_queue	Sun 2016-Aug-28 20:0:3	Sun 2016-Aug-28 20:1:8	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757108/jobhistory/job/job_1453472506771_757108	00:01:05
job_1453472506771_754169	select count(distinct ...client_country_code(Stage-1)	starq	star_research_queue	Sun 2016-Aug-28 1:7:26	Sun 2016-Aug-28 1:16:42	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754169/jobhistory/job/job_1453472506771_754169	00:09:16
job_1453472506771_758379	SELECT server_ts as time, virus_name...0(Stage-1)	starq	star_research_queue	Mon 2016-Aug-29 5:14:43	Mon 2016-Aug-29 5:24:5	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_758379/jobhistory/job/job_1453472506771_758379	00:09:21
job_1453472506771_755051	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-2)	avping	star_etl_queue	Sun 2016-Aug-28 6:28:49	Sun 2016-Aug-28 6:28:59	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755051/jobhistory/job/job_1453472506771_755051	00:00:09
job_1453472506771_757400	SELECT server_ts as time, virus_name...0(Stage-1)	starq	star_research_queue	Sun 2016-Aug-28 22:8:16	Sun 2016-Aug-28 22:26:40	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757400/jobhistory/job/job_1453472506771_757400	00:18:24
job_1453472506771_762266	TempletonControllerJob	queryx	default	Mon 2016-Aug-29 20:10:7	Mon 2016-Aug-29 20:10:31	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_762266/jobhistory/job/job_1453472506771_762266	00:00:23
job_1453472506771_755534	oozie:launcher:T=shell:W=Mutantx-SFC-IncrementalLabelling-1.0.2:A=ConsumeSymclassDumps:ID=4-0-oozie-oozi-W	mutantx	star_production_queue	Sun 2016-Aug-28 10:0:28	Sun 2016-Aug-28 10:0:40	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755534/jobhistory/job/job_1453472506771_755534	00:00:12
job_1453472506771_756689	oozie:launcher:T=distcp:W=PIISub_Incremenatl_Workflow:A=distcp-copyOrigToUnprocessed:ID=4-0-oozie-oozi-W	piisub	star_etl_queue	Sun 2016-Aug-28 17:10:5	Sun 2016-Aug-28 17:10:26	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756689/jobhistory/job/job_1453472506771_756689	00:00:21
job_1453472506771_755976	oozie:launcher:T=java:W=prod.avpingExportWorkflow:A=SetActionData:ID=4-0-oozie-oozi-W	taahadoop	star_production_queue	Sun 2016-Aug-28 12:6:30	Sun 2016-Aug-28 12:7:10	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755976/jobhistory/job/job_1453472506771_755976	00:00:40
job_1453472506771_763150	INSERT INTO TABLE loadingSTATE SELECT...NULL(Stage-)	mrcreff	star_etl_queue	Tue 2016-Aug-30 1:58:8	Tue 2016-Aug-30 1:58:24	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_763150/jobhistory/job/job_1453472506771_763150	00:00:15
job_1453472506771_762626	INSERT INTO TABLE craw...crawlresult_staging(Stage-1)	swcrawl	star_etl_queue	Mon 2016-Aug-29 22:24:50	Mon 2016-Aug-29 22:25:48	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_762626/jobhistory/job/job_1453472506771_762626	00:00:58
job_1453472506771_756049	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-2)	avping	star_etl_queue	Sun 2016-Aug-28 12:22:45	Sun 2016-Aug-28 12:22:55	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756049/jobhistory/job/job_1453472506771_756049	00:00:10
job_1453472506771_758013	oozie:launcher:T=java:W=MOBGT_Conv_WF:A=updateDiffLog:ID=1-0-oozie-oozi-W	mobgt	star_etl_queue	Mon 2016-Aug-29 2:26:12	Mon 2016-Aug-29 2:26:20	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_758013/jobhistory/job/job_1453472506771_758013	00:00:07
job_1453472506771_761022	oozie:launcher:T=pig:W=SWCrawl_Conv_WF:A=moveToProcessingDir:ID=8-0-oozie-oozi-W	swcrawl	star_etl_queue	Mon 2016-Aug-29 13:16:54	Mon 2016-Aug-29 13:17:11	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_761022/jobhistory/job/job_1453472506771_761022	00:00:16
job_1453472506771_757818	oozie:launcher:T=java:W=BASHSUB_WORKFLOW_TRIGGER_MR:A=copyLoadingstate:ID=0-0-oozie-oozi-W	bashsub	star_etl_queue	Mon 2016-Aug-29 1:17:7	Mon 2016-Aug-29 1:17:18	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757818/jobhistory/job/job_1453472506771_757818	00:00:10
job_1453472506771_754888	TempletonControllerJob	queryx	default	Sun 2016-Aug-28 5:40:7	Sun 2016-Aug-28 5:40:36	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754888/jobhistory/job/job_1453472506771_754888	00:00:28
job_1453472506771_763497	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-2)	symclass	star_etl_queue	Tue 2016-Aug-30 3:44:13	Tue 2016-Aug-30 3:44:23	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_763497/jobhistory/job/job_1453472506771_763497	00:00:10
job_1453472506771_762165	insert overwrite table file_signer_issue...1(Stage-1)	mrcreff	star_etl_queue	Mon 2016-Aug-29 19:14:1	Mon 2016-Aug-29 19:14:18	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_762165/jobhistory/job/job_1453472506771_762165	00:00:16
job_1453472506771_757695	oozie:launcher:T=hive:W=AVPING_WORKFLOW_TRIGGER:A=loadDataIntoHive:ID=0-0-oozie-oozi-W	avping	star_etl_queue	Mon 2016-Aug-29 0:14:22	Mon 2016-Aug-29 0:30:41	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757695/jobhistory/job/job_1453472506771_757695	00:16:18
job_1453472506771_760190	INSERT INTO TABLE file_ui_stats_daily_st...1(Stage-4)	mrcreff	star_etl_queue	Mon 2016-Aug-29 10:45:22	Mon 2016-Aug-29 10:45:37	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_760190/jobhistory/job/job_1453472506771_760190	00:00:15
job_1453472506771_754962	oozie:launcher:T=pig:W=MOBGT_Conv_WF:A=Converter:ID=5-0-oozie-oozi-W	mobgt	star_etl_queue	Sun 2016-Aug-28 6:4:41	Sun 2016-Aug-28 6:7:45	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754962/jobhistory/job/job_1453472506771_754962	00:03:03
job_1453472506771_756355	CREATE TABLE sdm_url_metadata...combiner.url(Stage-2)	sdmagg	star_production_queue	Sun 2016-Aug-28 15:0:14	Sun 2016-Aug-28 15:1:17	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756355/jobhistory/job/job_1453472506771_756355	00:01:02
